duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.205921,0.144438,0.000000,0.000000,0.179571,0.282044,0.634030,0.000305,0.000549,0.003358,0.015507,3.710912,3.307249,1.798289,1.101830,0.614285,1.102929,0.799267,0.749181,3.305857,3.300363,0.797948,4.924500,4.929860,0.005128
0.489790,1,0.000976,0.210801,0.149317,0.004880,0.000000,0.179571,0.283020,1.134110,0.000305,0.000672,0.003358,0.015995,3.710912,3.307249,1.798777,1.102563,0.605494,1.099999,0.801098,0.747569,3.307689,3.299447,0.797948,4.925840,4.939240,0.004274
4.000066,1,0.000000,0.230320,0.146390,0.000000,0.000000,0.180547,0.280092,0.634030,0.000305,0.000549,0.003358,0.015995,3.703488,3.298898,1.798289,1.110622,0.615018,1.104761,0.800732,0.748913,3.306773,3.299447,0.797948,4.927180,4.933880,0.004274
6.000059,1,0.000000,0.210801,0.154197,0.000000,0.000000,0.178595,0.281068,0.634030,0.000305,0.000549,0.003358,0.016117,3.710912,3.291474,1.796824,1.101464,0.616483,1.099999,0.799633,0.749450,3.304026,3.299447,0.797655,4.923160,4.935220,0.005128
8.000062,1,0.000000,0.211777,0.145414,0.000000,0.000000,0.179571,0.281068,0.634030,0.000244,0.000549,0.003419,0.015751,3.726687,3.293330,1.798777,1.107691,0.617216,1.104761,0.801098,0.748913,3.305857,3.300363,0.797362,4.919140,4.935220,0.004274
10.000060,1,0.000000,0.212753,0.148341,0.000000,0.000000,0.180547,0.281068,0.634030,0.000183,0.000672,0.003358,0.015995,3.711840,3.355503,1.798289,1.107691,0.613552,1.102929,0.799633,0.748913,3.305857,3.300363,0.797948,4.928520,4.935220,0.004274
12.000062,1,0.000000,0.211777,0.146390,0.000000,0.000000,0.179571,0.282044,0.642960,0.000977,0.000549,0.003236,0.015507,3.710912,3.311889,1.797312,1.102563,0.616849,1.105127,0.800365,0.752136,3.306773,3.300363,0.797655,4.924500,4.935220,0.005128
14.000058,1,0.000000,0.211777,0.147365,0.000000,0.000000,0.180547,0.282044,0.634030,0.000305,0.000672,0.003297,0.015507,3.710912,3.299826,1.798289,1.107691,0.615750,1.104028,0.801831,0.747569,3.303110,3.299447,0.797655,4.924500,4.929860,0.005128
16.000062,1,0.000000,0.211777,0.147365,0.000000,0.000000,0.179571,0.282044,0.634030,0.000183,0.001038,0.003236,0.016606,3.699776,3.293330,1.798289,1.102197,0.615018,1.104394,0.801831,0.748644,3.307689,3.299447,0.797948,4.925840,4.935220,0.005128
18.000057,1,0.000000,0.211777,0.148341,0.000000,0.000000,0.179571,0.280092,0.634030,0.000305,0.000672,0.003297,0.015507,3.699776,3.325809,1.796824,1.102929,0.615384,1.103662,0.801464,0.749987,3.305857,3.302194,0.797948,4.924500,4.939240,0.004274
20.000064,1,0.000976,0.210801,0.146390,0.000000,0.000000,0.180547,0.281068,0.625100,0.000183,0.000427,0.003358,0.016239,3.710912,3.293330,1.797312,1.104761,0.616483,1.102929,0.802930,0.749450,3.306773,3.300363,0.797948,4.924500,4.935220,0.004274
22.000058,1,0.000000,0.212753,0.145414,0.000000,0.000000,0.180547,0.283020,0.625100,0.000977,0.000549,0.003297,0.015507,3.710912,3.325809,1.797312,1.102929,0.616483,1.101464,0.800732,0.747569,3.305857,3.300363,0.797948,4.925840,4.933880,0.004274
24.000064,1,0.000000,0.211777,0.146390,0.000000,0.000000,0.178595,0.282044,0.625100,0.000183,0.000672,0.003297,0.016117,3.699776,3.357359,1.796824,1.107691,0.615750,1.102929,0.802930,0.749987,3.305857,3.299447,0.797948,4.925840,4.940580,0.005128
26.000058,1,0.000000,0.209825,0.147365,0.000000,0.000000,0.181523,0.282044,0.625100,0.000061,0.000672,0.003358,0.015751,3.710912,3.327664,1.798777,1.104394,0.616483,1.100732,0.801831,0.749181,3.305857,3.300363,0.797948,4.928520,4.929860,0.005128
28.000063,1,0.000000,0.211777,0.147365,0.000000,0.000000,0.178595,0.281068,0.625100,0.000061,0.000427,0.003236,0.016117,3.719264,3.301682,1.798289,1.104761,0.616483,1.102929,0.801098,0.749450,3.305857,3.300363,0.797362,4.925840,4.939240,0.004274
30.000060,1,0.001952,0.211777,0.147365,0.000000,0.000000,0.180547,0.281068,0.625100,0.000305,0.000672,0.003358,0.015507,3.710912,3.298898,1.797312,1.107691,0.615750,1.104028,0.802930,0.748644,3.306773,3.300363,0.797948,4.927180,4.935220,0.004274
32.000064,1,0.000000,0.209825,0.147365,0.000000,0.000000,0.180547,0.280092,0.625100,0.000183,0.000672,0.003358,0.015629,3.703488,3.293330,1.797312,1.104761,0.615750,1.104394,0.801098,0.749450,3.306773,3.300363,0.797948,4.928520,4.939240,0.005128
34.000059,1,0.000000,0.211777,0.147365,0.000000,0.000000,0.180547,0.282044,0.625100,0.000061,0.000427,0.003419,0.015507,3.726687,3.357359,1.797800,1.109156,0.615750,1.104761,0.801098,0.748913,3.306773,3.299447,0.797655,4.924500,4.935220,0.004274
36.000061,1,0.000000,0.212753,0.147365,0.000000,0.000000,0.178595,0.282044,0.625100,0.000305,0.000672,0.003236,0.016117,3.704416,3.295186,1.797312,1.108424,0.616117,1.102929,0.800732,0.749181,3.306773,3.299447,0.797948,4.927180,4.935220,0.005128
38.000058,1,0.000000,0.210801,0.147365,0.000000,0.000000,0.179571,0.281068,0.625100,0.000305,0.001038,0.003358,0.016117,3.703488,3.307249,1.798777,1.102563,0.616483,1.100732,0.800732,0.749450,3.304942,3.300363,0.797948,4.925840,4.939240,0.005128
40.000063,1,0.000000,0.213729,0.147365,0.000000,0.000000,0.179571,0.282044,0.634030,0.000305,0.000549,0.003419,0.016117,3.726687,3.325809,1.796824,1.103296,0.616483,1.100732,0.800732,0.749181,3.307689,3.300363,0.797948,4.925840,4.935220,0.005128
