duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.215681,0.145414,0.000000,0.000000,0.179571,0.281068,0.634030,0.000977,0.000427,0.003358,0.015507,3.700704,3.299826,1.798289,1.101830,0.612087,1.100732,0.800732,0.749181,3.305857,3.299447,0.797655,4.927180,4.929860,0.004274
0.040059,0,0.001952,0.214705,0.144438,0.000000,0.000000,0.179571,0.282044,0.634030,0.000183,0.000672,0.003358,0.015629,3.699776,3.301682,1.796824,1.101830,0.616483,1.101098,0.799633,0.749181,3.305857,3.300363,0.797948,4.925840,4.936560,0.004274
0.080055,0,0.000000,0.212753,0.147365,0.000000,0.000000,0.179571,0.282044,0.625100,0.000305,0.000549,0.003358,0.015873,3.710912,3.293330,1.797312,1.107691,0.616483,1.102197,0.799633,0.748913,3.305857,3.299447,0.797948,4.925840,4.929860,0.005128
0.120055,0,0.000000,0.213729,0.146390,0.000000,0.000000,0.180547,0.283020,0.625100,0.000977,0.000672,0.003297,0.015507,3.704416,3.294258,1.796824,1.102929,0.616483,1.104028,0.801831,0.749181,3.304942,3.299447,0.797948,4.928520,4.935220,0.004274
0.160055,0,0.000000,0.221536,0.146390,0.000000,0.000000,0.179571,0.282044,0.625100,0.000244,0.000549,0.003419,0.015751,3.711840,3.293330,1.798289,1.109156,0.612454,1.104761,0.800732,0.749181,3.306773,3.300363,0.798241,4.924500,4.939240,0.004274
0.200056,0,0.000000,0.212753,0.147365,0.000000,0.000000,0.179571,0.279116,0.625100,0.000305,0.000549,0.003419,0.015507,3.711840,3.327664,1.796824,1.108424,0.617216,1.102929,0.801831,0.749181,3.305857,3.300363,0.797948,4.928520,4.937900,0.004274
0.240055,0,0.000000,0.213729,0.146390,0.000000,0.000000,0.182499,0.281068,0.634030,0.000305,0.000672,0.003358,0.015751,3.710912,3.325809,1.797312,1.112087,0.615750,1.104394,0.800732,0.749450,3.304942,3.299447,0.797948,4.928520,4.933880,0.004274
0.280055,0,0.000000,0.212753,0.148341,0.000000,0.000000,0.179571,0.283996,0.634030,0.000244,0.000549,0.003358,0.016117,3.726687,3.301682,1.798289,1.105127,0.615384,1.106226,0.799633,0.756434,3.306773,3.300363,0.797655,4.924500,4.936560,0.004274
0.320055,0,0.000976,0.210801,0.144438,0.000000,0.000000,0.179571,0.281068,0.625100,0.000305,0.000794,0.003358,0.015263,3.711840,3.357359,1.797312,1.104394,0.610988,1.102929,0.803296,0.749987,3.304942,3.300363,0.797655,4.924500,4.935220,0.004274
0.360055,0,0.000000,0.214705,0.145414,0.000000,0.000000,0.180547,0.282044,0.634030,0.000061,0.000549,0.003358,0.016117,3.726687,3.327664,1.796824,1.104761,0.613919,1.104761,0.801464,0.756434,3.304942,3.299447,0.797655,4.927180,4.939240,0.004274
0.400056,0,0.000000,0.212753,0.149317,0.000000,0.000000,0.180547,0.283020,0.625100,0.000183,0.000549,0.003480,0.015507,3.697920,3.297970,1.796824,1.104761,0.613919,1.102929,0.800732,0.749181,3.306773,3.300363,0.797655,4.924500,4.939240,0.004274
0.440056,0,0.000000,0.211777,0.145414,0.000000,0.000000,0.192258,0.280092,0.634030,0.000305,0.000672,0.003419,0.015629,3.699776,3.299826,1.798289,1.105494,0.616117,1.104761,0.801464,0.749450,3.306773,3.300363,0.797655,4.924500,4.939240,0.005128
