duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.207873,0.146390,0.000000,0.000000,0.180547,0.282044,0.642960,0.000061,0.000977,0.003419,0.015507,3.710912,3.292402,1.798289,1.101830,0.610988,1.104028,0.800365,0.749718,3.305857,3.300363,0.797655,4.924500,4.935220,0.004274
0.030059,0,0.000000,0.213729,0.144438,0.000000,0.000000,0.178595,0.280092,0.642960,0.000244,0.000672,0.003419,0.015751,3.710912,3.293330,1.798289,1.101830,0.616483,1.100732,0.800732,0.749987,3.305857,3.300363,0.797362,4.928520,4.935220,0.004274
0.060055,0,0.000000,0.218608,0.145414,0.000000,0.000000,0.178595,0.281068,0.642960,0.000183,0.000672,0.003358,0.016361,3.701632,3.301682,1.797312,1.104394,0.611721,1.102929,0.802930,0.749987,3.306773,3.299447,0.797948,4.924500,4.935220,0.005128
0.090056,0,0.000000,0.219584,0.146390,0.000000,0.000000,0.181523,0.283020,0.642960,0.000244,0.000549,0.003419,0.015385,3.703488,3.293330,1.797800,1.104761,0.615750,1.104761,0.800732,0.748913,3.305857,3.299447,0.797948,4.925840,4.936560,0.005128
0.120055,0,0.001952,0.209825,0.147365,0.000000,0.000000,0.179571,0.282044,0.634030,0.000305,0.000549,0.003419,0.016606,3.710912,3.292402,1.797800,1.101464,0.616483,1.104394,0.801831,0.749718,3.305857,3.300363,0.797948,4.927180,4.935220,0.004274
0.150055,0,0.001952,0.224464,0.147365,0.000000,0.000000,0.177619,0.280092,0.660820,0.000305,0.000549,0.003358,0.015507,3.703488,3.355503,1.797800,1.109156,0.615018,1.104761,0.799633,0.749987,3.306773,3.299447,0.797655,4.924500,4.936560,0.004274
0.180055,0,0.000000,0.223488,0.149317,0.000000,0.000000,0.179571,0.280092,0.634030,0.000183,0.000427,0.003358,0.015629,3.704416,3.292402,1.798289,1.107691,0.615750,1.100732,0.800365,0.749987,3.303110,3.299447,0.797655,4.924500,4.939240,0.004274
0.210054,0,0.000000,0.210801,0.146390,0.000000,0.000000,0.179571,0.280092,0.642960,0.000061,0.000427,0.003419,0.016117,3.722976,3.294258,1.798289,1.104761,0.615750,1.101464,0.799633,0.748913,3.305857,3.299447,0.797948,4.925840,4.933880,0.004274
0.240055,0,0.000000,0.211777,0.147365,0.000000,0.000000,0.180547,0.281068,0.642960,0.000305,0.000549,0.003419,0.015629,3.710912,3.318385,1.796824,1.110988,0.615384,1.100732,0.800732,0.750256,3.303110,3.302194,0.797655,4.924500,4.937900,0.004274
0.270055,0,0.000000,0.210801,0.144438,0.000000,0.000000,0.178595,0.281068,0.642960,0.000305,0.000549,0.003419,0.015751,3.710912,3.298898,1.797312,1.107691,0.615018,1.102929,0.800732,0.749718,3.305857,3.299447,0.797948,4.925840,4.936560,0.004274
0.300055,0,0.002928,0.212753,0.145414,0.000000,0.000000,0.180547,0.281068,0.642960,0.000305,0.000549,0.003358,0.015995,3.710912,3.298898,1.797800,1.109156,0.616117,1.100732,0.801831,0.749181,3.305857,3.300363,0.798241,4.928520,4.936560,0.004274
0.330055,0,0.000976,0.209825,0.145414,0.000000,0.000000,0.179571,0.282044,0.642960,0.000305,0.000549,0.003419,0.015873,3.710912,3.313745,1.796824,1.106226,0.614285,1.101464,0.801831,0.749987,3.304942,3.299447,0.797948,4.925840,4.935220,0.004274
