duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.207873,0.145414,0.000000,0.000000,0.177619,0.282044,0.598310,0.000305,0.000672,0.003297,0.016361,3.697920,3.298898,1.796824,1.104761,0.614651,1.104394,0.799633,0.749181,3.305857,3.299447,0.797948,4.927180,4.939240,0.004274
0.491531,1,0.000000,0.210801,0.152245,0.012687,0.000000,0.191282,0.283996,1.089460,0.000183,0.000672,0.003358,0.016361,3.719264,3.293330,1.798289,1.102197,0.603662,1.104394,0.800732,0.749987,3.305857,3.299447,0.798241,4.911100,4.927180,0.005128
1.000058,1,0.000000,0.212753,0.150293,0.000000,0.000000,0.179571,0.282044,0.910860,0.000183,0.000794,0.003358,0.016606,3.703488,3.325809,1.798289,1.112087,0.615750,1.104394,0.800365,0.879731,3.305857,3.302194,0.797655,4.913780,4.921820,0.005128
1.500055,1,0.000976,0.216657,0.152245,0.000000,0.000000,0.178595,0.281068,0.910860,0.000183,0.000427,0.003236,0.015995,3.697920,3.291474,1.798289,1.101464,0.615384,1.104394,0.799267,0.879999,3.304942,3.299447,0.797948,4.908420,4.920480,0.005128
2.000056,1,0.000000,0.212753,0.154197,0.000000,0.000000,0.179571,0.282044,0.901930,0.000305,0.000672,0.003236,0.015995,3.711840,3.292402,1.798289,1.107691,0.616117,1.102197,0.801464,0.879999,3.304942,3.301279,0.797948,4.909760,4.925840,0.005128
2.500056,1,0.000976,0.213729,0.153221,0.000000,0.000000,0.189330,0.279116,0.910860,0.000183,0.000672,0.003358,0.016117,3.719264,3.301682,1.797800,1.104761,0.615018,1.104761,0.801098,0.879999,3.305857,3.300363,0.797948,4.915120,4.925840,0.005128
3.000055,1,0.000000,0.211777,0.151269,0.000000,0.000000,0.180547,0.281068,0.901930,0.000244,0.000549,0.003419,0.015995,3.711840,3.295186,1.796824,1.107691,0.616849,1.105127,0.801831,0.879462,3.306773,3.300363,0.797655,4.913780,4.920480,0.005128
3.500055,1,0.000000,0.208849,0.153221,0.000000,0.000000,0.191282,0.282044,0.919790,0.000183,0.000427,0.003236,0.016117,3.719264,3.295186,1.796824,1.102929,0.616483,1.102929,0.801831,0.879462,3.305857,3.300363,0.797948,4.912440,4.923160,0.005128
4.000054,1,0.000976,0.211777,0.152245,0.000000,0.000000,0.178595,0.280092,2.071760,0.000427,0.000794,0.003419,0.015995,3.710912,3.325809,1.797800,1.110622,0.603662,1.101464,0.801098,0.879999,3.305857,3.299447,0.797948,4.895020,4.924500,0.004274
4.500054,1,0.000000,0.213729,0.153221,0.000000,0.000000,0.177619,0.283020,0.928720,0.000244,0.000549,0.003358,0.015873,3.711840,3.301682,1.797800,1.104761,0.615750,1.104761,0.800732,0.879999,3.305857,3.299447,0.797948,4.912440,4.921820,0.005128
