duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.214705,0.145414,0.000000,0.000000,0.179571,0.281068,0.625100,0.000183,0.000672,0.003236,0.016361,3.698848,3.295186,1.799266,1.102197,0.615750,1.102929,0.800732,0.749450,3.306773,3.299447,0.797655,4.924500,4.935220,0.004274
0.040057,0,0.000000,0.212753,0.147365,0.000000,0.000000,0.179571,0.280092,0.625100,0.000305,0.000549,0.003419,0.015507,3.700704,3.325809,1.797312,1.110622,0.615750,1.105127,0.802930,0.749450,3.305857,3.299447,0.797655,4.924500,4.940580,0.004274
0.080055,0,0.000000,0.213729,0.153221,0.000000,0.000000,0.179571,0.283020,0.625100,0.000244,0.000549,0.003419,0.016117,3.700704,3.307249,1.798777,1.101830,0.616483,1.102929,0.801831,0.748913,3.304942,3.300363,0.797948,4.925840,4.935220,0.004274
0.120055,0,0.000976,0.212753,0.145414,0.000000,0.000000,0.178595,0.282044,0.625100,0.000305,0.000549,0.003419,0.015629,3.726687,3.325809,1.796824,1.106226,0.615750,1.104761,0.800732,0.748913,3.304026,3.299447,0.797948,4.928520,4.929860,0.004274
0.160055,0,0.000000,0.213729,0.147365,0.000000,0.000000,0.179571,0.280092,0.625100,0.000061,0.000672,0.003114,0.015507,3.704416,3.357359,1.797312,1.107691,0.614285,1.100732,0.802930,0.748913,3.305857,3.300363,0.797655,4.925840,4.939240,0.004274
0.200055,0,0.000000,0.210801,0.148341,0.000000,0.000000,0.179571,0.282044,0.625100,0.000305,0.000672,0.003297,0.015995,3.699776,3.294258,1.797800,1.102563,0.617216,1.101464,0.801831,0.749181,3.303110,3.299447,0.797655,4.924500,4.932540,0.004274
0.240055,0,0.000000,0.211777,0.147365,0.000000,0.000000,0.181523,0.281068,0.625100,0.000061,0.000672,0.003236,0.015751,3.703488,3.293330,1.798289,1.103296,0.616849,1.105494,0.799633,0.749181,3.304942,3.299447,0.797948,4.927180,4.935220,0.004274
0.280064,0,0.000000,0.210801,0.147365,0.000000,0.000000,0.189330,0.281068,0.625100,0.000061,0.000672,0.003114,0.015751,3.703488,3.292402,1.798289,1.105494,0.615750,1.102929,0.802930,0.749450,3.305857,3.300363,0.797948,4.928520,4.941920,0.004274
0.320055,0,0.000000,0.211777,0.147365,0.000000,0.000000,0.176643,0.281068,0.625100,0.000183,0.000672,0.003297,0.015995,3.710912,3.295186,1.798289,1.109156,0.617216,1.100732,0.801831,0.749181,3.305857,3.300363,0.797362,4.928520,4.939240,0.004274
0.360055,0,0.000000,0.210801,0.147365,0.000000,0.000000,0.178595,0.280092,0.625100,0.000061,0.000427,0.003358,0.015751,3.704416,3.291474,1.797312,1.102197,0.614651,1.104761,0.799267,0.749718,3.305857,3.302194,0.797655,4.924500,4.935220,0.004274
0.400055,0,0.000000,0.211777,0.146390,0.000000,0.000000,0.179571,0.280092,0.616170,0.000305,0.000549,0.003419,0.015751,3.703488,3.293330,1.798289,1.107691,0.616117,1.100732,0.798900,0.749450,3.304942,3.300363,0.797655,4.924500,4.939240,0.003419
0.440055,0,0.000000,0.211777,0.148341,0.000000,0.000000,0.191282,0.281068,0.625100,0.000122,0.000549,0.003419,0.015751,3.708128,3.307249,1.796824,1.102197,0.616483,1.104761,0.799633,0.749450,3.305857,3.300363,0.797362,4.919140,4.940580,0.004274
0.480219,1,0.000000,0.228368,0.181523,0.030254,0.000000,0.179571,0.282044,1.071600,0.000061,0.000549,0.003297,0.015507,3.711840,3.327664,1.797800,1.108058,0.605128,1.102929,0.801464,0.749450,3.305857,3.299447,0.797948,4.908420,4.924500,0.004274
0.520057,1,0.000000,0.206897,0.147365,0.000000,0.000000,0.180547,0.283020,1.205550,0.000244,0.000549,0.003358,0.015629,3.699776,3.301682,1.798289,1.103296,0.606959,1.104761,0.800732,0.749987,3.304942,3.299447,0.797948,4.907080,4.925840,0.004274
0.560057,1,0.000000,0.211777,0.147365,0.000000,0.000000,0.179571,0.282044,1.018020,0.000305,0.000549,0.003419,0.015995,3.704416,3.357359,1.798289,1.103296,0.613552,1.104761,0.800732,0.749987,3.304942,3.299447,0.797948,4.920480,4.931200,0.004274
0.600055,1,0.000000,0.211777,0.154197,0.000000,0.000000,0.179571,0.283996,0.919790,0.000183,0.000672,0.003297,0.016606,3.700704,3.299826,1.798289,1.107691,0.616483,1.100732,0.802930,0.879999,3.304942,3.299447,0.797948,4.907080,4.909760,0.005128
0.640054,1,0.000000,0.213729,0.153221,0.000000,0.000000,0.178595,0.282044,0.937650,0.000244,0.000549,0.003419,0.016117,3.711840,3.294258,1.798289,1.103296,0.616483,1.101464,0.800732,0.879999,3.304942,3.299447,0.797948,4.913780,4.921820,0.004274
0.680054,1,0.000000,0.225440,0.156149,0.000000,0.000000,0.179571,0.281068,0.928720,0.000244,0.000672,0.003419,0.015995,3.719264,3.293330,1.798289,1.103296,0.615750,1.100732,0.800365,0.879193,3.304942,3.300363,0.797655,4.911100,4.919140,0.004274
0.720055,1,0.000000,0.210801,0.153221,0.000000,0.000000,0.181523,0.281068,0.937650,0.000244,0.000549,0.003419,0.015751,3.715552,3.301682,1.798289,1.101464,0.616483,1.103662,0.799633,0.879731,3.305857,3.300363,0.797948,4.912440,4.919140,0.004274
0.760054,1,0.000000,0.212753,0.153221,0.000000,0.000000,0.180547,0.281068,0.937650,0.000244,0.000549,0.003419,0.016239,3.711840,3.307249,1.798289,1.102563,0.616483,1.101464,0.801831,0.879731,3.305857,3.300363,0.798241,4.912440,4.923160,0.004274
0.800054,1,0.000000,0.212753,0.153221,0.000000,0.000000,0.180547,0.284972,0.937650,0.000244,0.000549,0.003419,0.015751,3.711840,3.293330,1.797800,1.101830,0.613552,1.104761,0.801831,0.879999,3.305857,3.299447,0.797948,4.907080,4.921820,0.004274
0.840054,1,0.000000,0.213729,0.152245,0.000000,0.000000,0.189330,0.282044,0.946580,0.000244,0.000549,0.003419,0.016361,3.711840,3.292402,1.798289,1.107691,0.616483,1.100732,0.800732,0.879462,3.304942,3.300363,0.797362,4.912440,4.924500,0.004274
0.880054,1,0.000000,0.213729,0.151269,0.000000,0.000000,0.180547,0.283020,0.937650,0.000244,0.000549,0.003236,0.015995,3.711840,3.293330,1.797312,1.102197,0.615750,1.100732,0.798900,0.879462,3.305857,3.299447,0.797655,4.912440,4.921820,0.004274
0.920053,1,0.000000,0.211777,0.152245,0.000000,0.000000,0.179571,0.281068,0.937650,0.000183,0.000672,0.003297,0.016117,3.726687,3.293330,1.798289,1.108424,0.616117,1.101464,0.800732,0.879999,3.304942,3.299447,0.797948,4.909760,4.923160,0.004274
0.960053,1,0.000000,0.210801,0.151269,0.000000,0.000000,0.179571,0.282044,0.946580,0.000244,0.000549,0.003419,0.015995,3.726687,3.293330,1.797312,1.101830,0.614285,1.101098,0.799633,0.879193,3.306773,3.300363,0.797655,4.912440,4.923160,0.004274
1.000053,1,0.000000,0.208849,0.151269,0.000000,0.000000,0.190306,0.279116,0.937650,0.000244,0.000672,0.003419,0.015995,3.697920,3.293330,1.798289,1.104028,0.614651,1.104761,0.801464,0.879193,3.306773,3.299447,0.797655,4.913780,4.920480,0.004274
1.040053,1,0.000000,0.216657,0.154197,0.000000,0.000000,0.180547,0.281068,0.919790,0.000183,0.000672,0.003358,0.015507,3.711840,3.327664,1.796335,1.104394,0.606959,1.104394,0.800365,0.879999,3.304942,3.299447,0.797948,4.877600,4.907080,0.004274
1.080054,1,0.000976,0.211777,0.154197,0.000000,0.000000,0.180547,0.281068,1.794930,0.000183,0.000427,0.003236,0.016361,3.726687,3.311889,1.797312,1.107691,0.601465,1.101464,0.801831,0.879193,3.306773,3.299447,0.797948,4.900380,4.921820,0.004274
1.120074,1,0.000000,0.211777,0.154197,0.000000,0.000000,0.178595,0.282044,0.937650,0.000183,0.000672,0.003297,0.016117,3.715552,3.298898,1.796824,1.103296,0.615384,1.099999,0.802930,0.879462,3.304942,3.300363,0.797362,4.913780,4.920480,0.004274
1.160054,1,0.000000,0.209825,0.183475,0.000000,0.000000,0.180547,0.282044,0.937650,0.000244,0.000549,0.003419,0.015873,3.711840,3.327664,1.797312,1.107691,0.616483,1.105127,0.800732,0.879193,3.305857,3.299447,0.797948,4.908420,4.921820,0.005128
1.200053,1,0.000000,0.226416,0.154197,0.000000,0.000000,0.180547,0.281068,0.928720,0.000183,0.000427,0.003419,0.016117,3.711840,3.292402,1.798289,1.102197,0.615750,1.104761,0.799633,0.879462,3.304942,3.300363,0.797948,4.907080,4.919140,0.004274
1.240053,1,0.000000,0.217632,0.153221,0.000000,0.000000,0.179571,0.282044,0.919790,0.000183,0.000672,0.003297,0.015507,3.710912,3.301682,1.796824,1.110622,0.616483,1.100732,0.801831,0.879193,3.305857,3.302194,0.797655,4.912440,4.924500,0.004274
1.280054,1,0.000976,0.215681,0.152245,0.000000,0.000000,0.180547,0.281068,0.928720,0.000244,0.000672,0.003419,0.015751,3.726687,3.292402,1.797312,1.106226,0.617216,1.104761,0.799633,0.879193,3.305857,3.300363,0.798241,4.909760,4.921820,0.004274
1.320054,1,0.000976,0.213729,0.155173,0.000000,0.000000,0.180547,0.282044,0.937650,0.000183,0.000672,0.003297,0.015629,3.711840,3.301682,1.797800,1.101464,0.616483,1.105494,0.800732,0.879999,3.304026,3.299447,0.797948,4.907080,4.921820,0.004274
1.360053,1,0.000000,0.214705,0.154197,0.000000,0.000000,0.179571,0.279116,0.955510,0.000183,0.000427,0.003358,0.016117,3.710912,3.292402,1.797800,1.102929,0.616117,1.104028,0.801464,0.879462,3.307689,3.300363,0.797655,4.908420,4.920480,0.004274
1.400054,1,0.000000,0.211777,0.152245,0.000000,0.000000,0.180547,0.304490,1.455590,0.000244,0.000549,0.003419,0.016117,3.710912,3.327664,1.795847,1.110622,0.602930,1.101464,0.801831,0.879193,3.303110,3.298531,0.797655,4.881620,4.903060,0.004274
1.440054,1,0.000976,0.210801,0.153221,0.000000,0.000000,0.179571,0.280092,0.928720,0.000183,0.000427,0.003419,0.015507,3.719264,3.293330,1.796824,1.107691,0.613552,1.105127,0.800732,0.879462,3.305857,3.300363,0.797655,4.908420,4.924500,0.004274
1.480053,1,0.000000,0.213729,0.154197,0.000000,0.000000,0.180547,0.280092,0.937650,0.000244,0.000549,0.003358,0.016117,3.719264,3.301682,1.796824,1.105127,0.615750,1.104761,0.800732,0.879731,3.305857,3.300363,0.798241,4.912440,4.924500,0.004274
1.520054,1,0.000000,0.212753,0.153221,0.000000,0.000000,0.189330,0.282044,0.928720,0.000183,0.000427,0.003358,0.016117,3.715552,3.355503,1.796824,1.102197,0.615750,1.101464,0.800732,0.879462,3.304942,3.300363,0.797948,4.907080,4.925840,0.004274
1.560053,1,0.000000,0.210801,0.153221,0.000000,0.000000,0.180547,0.280092,0.937650,0.000244,0.000549,0.003419,0.015995,3.726687,3.294258,1.798289,1.104761,0.616117,1.106226,0.801464,0.879999,3.304942,3.300363,0.797948,4.907080,4.924500,0.004274
1.600053,1,0.000000,0.209825,0.153221,0.000000,0.000000,0.180547,0.281068,0.928720,0.000244,0.000549,0.003358,0.016361,3.710912,3.298898,1.796824,1.104761,0.616483,1.104761,0.799633,0.879462,3.305857,3.299447,0.797948,4.909760,4.923160,0.005128
1.640053,1,0.000000,0.210801,0.152245,0.000000,0.000000,0.179571,0.282044,0.928720,0.000183,0.000672,0.003419,0.016117,3.715552,3.294258,1.797800,1.107325,0.616483,1.104761,0.801831,0.879731,3.305857,3.300363,0.797655,4.912440,4.923160,0.004274
1.680053,1,0.000000,0.210801,0.156149,0.000000,0.000000,0.191282,0.280092,2.125340,0.000244,0.000549,0.003358,0.015751,3.697920,3.295186,1.797312,1.102197,0.602564,1.104761,0.801831,0.878925,3.305857,3.299447,0.797655,4.888320,4.907080,0.004274
1.720055,1,0.001952,0.211777,0.155173,0.000000,0.000000,0.179571,0.280092,0.937650,0.000244,0.000549,0.003480,0.016117,3.726687,3.291474,1.798289,1.110622,0.616117,1.104394,0.801098,0.879999,3.305857,3.299447,0.797948,4.909760,4.921820,0.004274
1.760053,1,0.000000,0.278140,0.153221,0.000000,0.000000,0.179571,0.282044,0.928720,0.000305,0.000549,0.003358,0.016117,3.726687,3.313745,1.797800,1.103296,0.610622,1.102197,0.800732,0.878925,3.305857,3.299447,0.797948,4.909760,4.923160,0.004274
1.800053,1,0.000000,0.213729,0.154197,0.000000,0.000000,0.178595,0.281068,0.928720,0.000183,0.000672,0.003236,0.015629,3.719264,3.301682,1.797312,1.107691,0.615018,1.105494,0.801098,0.879731,3.305857,3.300363,0.797655,4.912440,4.923160,0.004274
1.840054,1,0.000000,0.210801,0.151269,0.000000,0.000000,0.180547,0.281068,0.928720,0.000183,0.000672,0.003297,0.015751,3.715552,3.297970,1.798289,1.107691,0.617582,1.101464,0.801098,0.879193,3.304026,3.300363,0.797655,4.909760,4.921820,0.004274
1.880053,1,0.000000,0.227392,0.152245,0.000000,0.000000,0.179571,0.281068,0.937650,0.000244,0.000549,0.003297,0.016117,3.711840,3.301682,1.797800,1.101830,0.616117,1.102929,0.800732,0.879193,3.304942,3.299447,0.797948,4.911100,4.920480,0.004274
1.920054,1,0.000976,0.217632,0.154197,0.000000,0.000000,0.178595,0.281068,0.946580,0.000244,0.000549,0.003419,0.016117,3.726687,3.293330,1.798289,1.101464,0.616849,1.100732,0.800732,0.879193,3.304942,3.299447,0.797948,4.909760,4.920480,0.004274
